"c_city","c_country","ipc_class_symbol","name_0","name_1","city","coordinates","lng","lat","filing_date"
"1","1","A01N  43/40","China","Jiangsu","Lianyungang","0101000020E6100000A4703D0AD7CB5D4088F4DBD781534140","119.185","34.6524","2008-04-29"
"4","4","A01N  43/40","China","Jiangsu","Nanjing","0101000020E6100000B4C876BE9FB25D40F4FDD478E9064040","118.791","32.054","2008-10-15"
"1","1","A01N  43/40","China","Jiangsu","Nanjing","0101000020E610000039B4C876BEAF5D4014D044D8F0044040","118.746","32.0386","2008-04-24"
"1","1","A01N  43/40","China","Jiangsu","Nanjing","0101000020E61000001B2FDD2406A95D40363CBD5296094040","118.641","32.0749","2008-10-15"
"2","2","A01N  43/40","China","Jiangsu","Yancheng","0101000020E6100000355EBA490C0A5E403255302AA9AB4040","120.157","33.3411","2008-07-21"
"1","1","A01N  43/40","China","Jiangsu","Zhenjiang","0101000020E61000007B14AE47E1DA5D40AC1C5A643B174040","119.42","32.1815","2008-09-19"
"1","1","A01N  43/40","China","Jiangxi","Nanchang","0101000020E61000002FDD240681FD5C408C4AEA0434B13C40","115.961","28.6922","2008-06-16"
"1","1","A01N  43/40","China","Liaoning","Jinzhou","0101000020E6100000C520B07268495E40022B8716D98E4440","121.147","41.116","2008-11-24"
"1","1","A01N  43/40","China","Shaanxi","Weinan","0101000020E6100000C74B378941605B409031772D213F4140","109.504","34.4932","2008-07-17"
"2","2","A01N  43/40","China","Shaanxi","Weinan","0101000020E6100000C74B378941605B409031772D213F4140","109.504","34.4932","2008-08-06"
"1","1","A01N  43/40","China","Shaanxi","Weinan","0101000020E6100000C74B378941605B409031772D213F4140","109.504","34.4932","2008-08-22"
"1","1","A01N  43/40","China","Shaanxi","Weinan","0101000020E6100000C74B378941605B409031772D213F4140","109.504","34.4932","2008-09-11"
"1","1","A01N  43/40","China","Shaanxi","Weinan","0101000020E6100000C74B378941605B409031772D213F4140","109.504","34.4932","2008-11-13"
"1","1","A01N  43/40","China","Shaanxi","Xi'an","0101000020E6100000FED478E926395B402E90A0F8311E4140","108.893","34.2359","2008-11-13"
"1","1","A01N  43/40","China","Shaanxi","Xi'an","0101000020E610000046B6F3FDD4385B4068226C787A1D4140","108.888","34.2303","2008-06-24"
"1","1","A01N  43/40","China","Shaanxi","Xi'an","0101000020E61000009EEFA7C64B375B4046B6F3FDD4184140","108.864","34.194","2008-03-20"
"1","1","A01N  43/40","China","Shaanxi","Xi'an","0101000020E6100000CFF753E3A53B5B400F0BB5A6791F4140","108.932","34.2459","2008-09-24"
"1","1","A01N  43/40","China","Shaanxi","Xianyang","0101000020E6100000A245B6F3FD2C5B4061C3D32B65294140","108.703","34.3234","2008-08-25"
"2","2","A01N  43/40","China","Shandong","Binxian","0101000020E61000006891ED7C3F855D4058CA32C4B1BE4240","118.082","37.4898","2008-07-02"
"1","1","A01N  43/40","China","Shandong","Zibo","0101000020E610000004560E2DB2855D40158C4AEA04744240","118.089","36.9064","2008-10-31"
"6","6","A01N  43/40","China","Shanghai","Shanghai","0101000020E610000033333333335B5E40A60A462575223F40","121.425","31.1346","2008-12-30"
"1","1","A01N  43/40","China","Shanghai","Shanghai","0101000020E61000007D3F355EBA615E408A8EE4F21F523F40","121.527","31.3208","2008-07-21"
"1","1","A01N  43/40","China","Shanghai","Shanghai","0101000020E6100000CBA145B6F35D5E40D34D621058393F40","121.468","31.224","2008-04-10"
"2","2","A01N  43/40","China","Sichuan","Chengdu","0101000020E610000096438B6CE7035A40E25817B7D1903E40","104.061","30.5657","2008-06-18"
"1","1","A01N  43/40","China","Sichuan","Mianyang","0101000020E6100000DBF97E6ABC2C5A4044FAEDEBC0893F40","104.699","31.5381","2008-12-24"
"1","1","A01N  43/40","China","Tianjin","Tianjin","0101000020E610000033333333334B5D40AF25E4839E8D4340","117.175","39.1064","2008-07-02"
"1","1","A01N  43/40","China","Zhejiang","Hangzhou","0101000020E61000007B14AE47E10A5E40053411363C3D3E40","120.17","30.2392","2008-06-20"
"1","1","A01N  43/40","China","Zhejiang","Hangzhou","0101000020E61000003108AC1C5A0C5E4074B515FBCB4E3E40","120.193","30.3078","2008-03-21"
"13","13","A01N  43/40","China","Zhejiang","Huzhou","0101000020E610000077BE9F1A2F055E40FAEDEBC039E33E40","120.081","30.8876","2008-12-31"
"2","2","A01N  43/40","France","Auvergne-Rhône-Alpes","Lyon","0101000020E610000082902C60023713405F984C158CE24640","4.80372","45.7699","2008-08-13"
"1","1","A01N  43/40","France","Bretagne","Rédené","0101000020E6100000DC63E94317D40BC007CE1951DAEB4740","-3.47856","47.8426","2008-10-15"
"1","1","A01N  43/40","France","Grand Est","Taissy","0101000020E6100000F2B5679604681040DE718A8EE49A4840","4.10158","49.2101","2008-10-28"
"1","1","A01N  43/40","France","Île-de-France","Saint-Fargeau-Ponthierry","0101000020E6100000B1169F02603C044087A757CA32444840","2.52948","48.5328","2008-10-28"
"1","1","A01N  43/40","France","Occitanie","Portet-sur-Garonne","0101000020E610000053B3075A81A1F63F31992A1895C44540","1.41443","43.5358","2008-10-28"
"1","1","A01N  43/40","Germany","Baden-Württemberg","Allensbach","0101000020E6100000E02D90A0F82122407958A835CDDB4740","9.06635","47.7172","2008-08-14"
"1","1","A01N  43/40","Germany","Baden-Württemberg","Forst","0101000020E61000005E68AED3482B21403255302AA9934840","8.58454","49.1536","2008-02-28"
"4","4","A01N  43/40","Germany","Baden-Württemberg","Konstanz","0101000020E6100000D4B7CCE9B2582240ADFA5C6DC5D64740","9.17324","47.6779","2008-08-14"
"1","1","A01N  43/40","Germany","Baden-Württemberg","Mannheim","0101000020E61000000647C9AB73FC20403EE8D9ACFABC4840","8.49307","49.4764","2008-01-28"
"1","1","A01N  43/40","Germany","Baden-Württemberg","Mannheim","0101000020E61000000647C9AB73FC20403EE8D9ACFABC4840","8.49307","49.4764","2008-06-24"
"1","1","A01N  43/40","Germany","Baden-Württemberg","Schriesheim","0101000020E6100000C3F5285C8F522140226C787AA5BC4840","8.66125","49.4738","2008-08-14"
"1","1","A01N  43/40","Germany","Bayern","Erding","0101000020E61000000B46257502DA274072F90FE9B7274840","11.9258","48.3103","2008-02-28"
"1","1","A01N  43/40","Germany","Bayern","Herzogenaurach","0101000020E6100000DC4603780BC425408D28ED0DBEC84840","10.8829","49.5683","2008-11-18"
"1","1","A01N  43/40","Germany","Hamburg","Hamburg","0101000020E6100000BE30992A18552440AEB6627FD9CD4A40","10.1662","53.6082","2008-12-15"
"2","2","A01N  43/40","Germany","Hamburg","Hamburg","0101000020E6100000DE718A8EE4322440B98D06F016D04A40","10.0994","53.6257","2008-02-28"
"1","1","A01N  43/40","Germany","Hamburg","Hamburg","0101000020E61000001CEBE2361A00244030BB270F0BD54A40","10.0002","53.6644","2008-02-28"
"1","1","A01N  43/40","Germany","Hamburg","Hamburg","0101000020E61000003255302AA913244098DD938785D24A40","10.0384","53.6447","2008-02-28"
"1","1","A01N  43/40","Germany","Hamburg","Hamburg","0101000020E610000058CA32C4B14E244069006F8104CD4A40","10.1537","53.6017","2008-12-15"
"1","1","A01N  43/40","Germany","Hessen","Bad Vilbel","0101000020E6100000309E4143FF842140B84082E2C7184940","8.75976","50.1936","2008-08-13"
"2","2","A01N  43/40","Germany","Hessen","Egelsbach","0101000020E6100000E3AAB2EF8A502140B1506B9A77FC4840","8.65731","49.9724","2008-11-29"
"2","2","A01N  43/40","Germany","Hessen","Eppstein","0101000020E610000082E2C798BBC62040ED0DBE3099124940","8.38815","50.1453","2008-08-01"
"2","2","A01N  43/40","Germany","Hessen","Frankfurt am Main","0101000020E6100000B03DB324405D21402E90A0F8310E4940","8.68213","50.1109","2008-08-13"
"2","2","A01N  43/40","Germany","Hessen","Frankfurt am Main","0101000020E6100000618E1EBFB75921409CA223B9FC0F4940","8.67523","50.1249","2008-08-13"
"1","1","A01N  43/40","Germany","Hessen","Hochheim am Main","0101000020E61000004A41B79734B620408BFD65F7E4014940","8.35587","50.0148","2008-04-29"
"1","1","A01N  43/40","Germany","Hessen","Hochheim am Main","0101000020E61000004A41B79734B620408BFD65F7E4014940","8.35587","50.0148","2008-08-01"
"1","1","A01N  43/40","Germany","Hessen","Hochheim am Main","0101000020E61000003012DA722EB52040B6847CD0B3014940","8.35387","50.0133","2008-02-21"
"3","3","A01N  43/40","Germany","Hessen","Hochheim am Main","0101000020E61000003012DA722EB52040B6847CD0B3014940","8.35387","50.0133","2008-02-27"
"2","2","A01N  43/40","Germany","Hessen","Hochheim am Main","0101000020E61000003012DA722EB52040B6847CD0B3014940","8.35387","50.0133","2008-11-29"
"2","2","A01N  43/40","Germany","Hessen","Hofheim am Taunus","0101000020E61000005036E50AEFE220405F29CB10C70A4940","8.44323","50.0842","2008-04-29"
"2","2","A01N  43/40","Germany","Hessen","Hofheim am Taunus","0101000020E6100000A20BEA5BE6E42040C3F5285C8F0A4940","8.44707","50.0825","2008-11-29"
"1","1","A01N  43/40","Germany","Hessen","Idstein","0101000020E6100000D72FD80DDB862040B003E78C281D4940","8.26339","50.2278","2008-02-21"
"3","3","A01N  43/40","Germany","Hessen","Idstein","0101000020E6100000D72FD80DDB862040B003E78C281D4940","8.26339","50.2278","2008-02-27"
"3","3","A01N  43/40","Germany","Hessen","Kelkheim (Taunus)","0101000020E6100000FB22A12DE7E2204097FF907EFB124940","8.44317","50.1483","2008-02-27"
"2","2","A01N  43/40","Germany","Hessen","Kriftel","0101000020E61000001A8BA6B393F1204033333333330B4940","8.47183","50.0875","2008-11-29"
"1","1","A01N  43/40","Germany","Hessen","Kriftel","0101000020E61000008E23D6E253F0204009F9A067B30A4940","8.46939","50.0836","2008-04-29"
"2","2","A01N  43/40","Germany","Hessen","Liederbach am Taunus","0101000020E610000003ECA35357FE204080B74082E20F4940","8.49676","50.1241","2008-11-29"
"1","1","A01N  43/40","Germany","Hessen","Rodenbach","0101000020E610000065E42CEC69072240C3D32B6519124940","9.01448","50.1414","2008-02-21"
"2","2","A01N  43/40","Germany","Hessen","Sulzbach (Taunus)","0101000020E6100000412B3064750B2140705F07CE19114940","8.52238","50.1336","2008-08-13"
"1","1","A01N  43/40","Germany","Mecklenburg-Vorpommern","Güstrow","0101000020E61000003255302AA9532840DA1B7C6132E54A40","12.1634","53.7906","2008-03-27"
"1","1","A01N  43/40","Germany","Niedersachsen","Göttingen","0101000020E6100000111E6D1CB1F62340E4839ECDAAC74940","9.98182","51.5599","2008-07-15"
"1","1","A01N  43/40","Germany","Niedersachsen","Göttingen","0101000020E6100000B2D7BB3FDEDB23403255302AA9C34940","9.92943","51.5286","2008-07-15"
"2","2","A01N  43/40","Germany","Niedersachsen","Lüneburg","0101000020E61000009BE61DA7E8C8244025068195439B4A40","10.3924","53.213","2008-02-28"
"1","1","A01N  43/40","Germany","Niedersachsen","Wietmarschen","0101000020E61000009A7CB3CD8D891C400AD7A3703D424A40","7.13433","52.5175","2008-04-29"
"1","1","A01N  43/40","Germany","Nordrhein-Westfalen","Bochum","0101000020E61000006C26DF6C73E31C40DC4603780BBC4940","7.22212","51.4691","2008-10-24"
"2","2","A01N  43/40","Germany","Nordrhein-Westfalen","Bonn","0101000020E61000003A0664AF779F1C40780B24287E5C4940","7.15573","50.7226","2008-08-13"
"1","1","A01N  43/40","Germany","Nordrhein-Westfalen","Düsseldorf","0101000020E61000002C2B4D4A41171B408638D6C56D9C4940","6.77271","51.2221","2008-11-22"
"1","1","A01N  43/40","Germany","Nordrhein-Westfalen","Düsseldorf","0101000020E6100000454772F90F091B40AED85F764F9E4940","6.75885","51.2368","2008-10-28"
"1","1","A01N  43/40","Germany","Nordrhein-Westfalen","Köln","0101000020E6100000357BA01518B21B40F775E09C117D4940","6.92392","50.9771","2008-03-27"
"1","1","A01N  43/40","Germany","Nordrhein-Westfalen","Köln","0101000020E61000001904560E2DB21B4019E25817B7794940","6.924","50.9509","2008-03-27"
"3","3","A01N  43/40","Germany","Nordrhein-Westfalen","Langenfeld (Rhld.)","0101000020E6100000641EF98381C71B40567DAEB6628F4940","6.94483","51.1202","2008-02-27"
"1","1","A01N  43/40","Germany","Nordrhein-Westfalen","Langenfeld (Rhld.)","0101000020E6100000617138F3ABD91B40AC1C5A643B8F4940","6.96257","51.119","2008-03-27"
"4","4","A01N  43/40","Germany","Nordrhein-Westfalen","Langenfeld (Rhld.)","0101000020E6100000617138F3ABD91B40AC1C5A643B8F4940","6.96257","51.119","2008-08-13"
"2","2","A01N  43/40","Germany","Nordrhein-Westfalen","Leichlingen (Rhld.)","0101000020E6100000B1C403CAA63C1C40849ECDAACF8D4940","7.05923","51.1079","2008-08-13"
"1","1","A01N  43/40","Germany","Nordrhein-Westfalen","Leichlingen (Rhld.)","0101000020E6100000757632384AFE1B40931804560E8D4940","6.99833","51.102","2008-02-21"
"1","1","A01N  43/40","Germany","Nordrhein-Westfalen","Leichlingen (Rhld.)","0101000020E6100000B6DB2E34D7091C4085EB51B81E8D4940","7.00961","51.1025","2008-04-29"
"1","1","A01N  43/40","Germany","Nordrhein-Westfalen","Leverkusen","0101000020E61000006AA4A5F276C41B400000000000884940","6.94186","51.0625","2008-03-27"
"1","1","A01N  43/40","Germany","Nordrhein-Westfalen","Monheim am Rhein","0101000020E61000002C7DE882FA961B40956588635D8C4940","6.89744","51.0966","2008-03-27"
"1","1","A01N  43/40","Germany","Nordrhein-Westfalen","Monheim am Rhein","0101000020E61000002C7DE882FA961B40956588635D8C4940","6.89744","51.0966","2008-08-13"
"2","2","A01N  43/40","Germany","Nordrhein-Westfalen","Ratingen","0101000020E61000007FFB3A70CEA81B40BC96900F7AA64940","6.91485","51.3006","2008-08-13"
"2","2","A01N  43/40","Germany","Nordrhein-Westfalen","Rösrath","0101000020E6100000575BB1BFECBE1C404ED1915CFE734940","7.18645","50.9062","2008-08-13"
"1","1","A01N  43/40","Germany","Nordrhein-Westfalen","Witten","0101000020E610000072C45A7C0A201D404260E5D022B34940","7.28129","51.3995","2008-10-24"
"1","1","A01N  43/40","Germany","Rheinland-Pfalz","Dirmstein","0101000020E61000008E3BA583F57F20408E06F01648C84840","8.24992","49.5647","2008-01-28"
"1","1","A01N  43/40","Germany","Rheinland-Pfalz","Landau in der Pfalz","0101000020E6100000DBA7E3310325204017D9CEF7539B4840","8.07229","49.2135","2008-09-16"
"1","1","A01N  43/40","Germany","Rheinland-Pfalz","Limburgerhof","0101000020E6100000B43C0FEECECA2040789CA223B9B44840","8.39611","49.4119","2008-02-05"
"1","1","A01N  43/40","Germany","Rheinland-Pfalz","Limburgerhof","0101000020E6100000B43C0FEECECA2040789CA223B9B44840","8.39611","49.4119","2008-06-24"
"1","1","A01N  43/40","Germany","Rheinland-Pfalz","Ludwigshafen am Rhein","0101000020E6100000D6A8876874E7204040A4DFBE0EBC4840","8.45206","49.4692","2008-02-05"
"1","1","A01N  43/40","Germany","Rheinland-Pfalz","Ludwigshafen am Rhein","0101000020E6100000D6A8876874E7204040A4DFBE0EBC4840","8.45206","49.4692","2008-06-24"
"1","1","A01N  43/40","Germany","Rheinland-Pfalz","Ludwigshafen am Rhein","0101000020E6100000D6A8876874E7204040A4DFBE0EBC4840","8.45206","49.4692","2008-11-18"
"1","1","A01N  43/40","Germany","Rheinland-Pfalz","Ludwigshafen am Rhein","0101000020E6100000C173EFE192E3204086C954C1A8BC4840","8.44448","49.4739","2008-09-16"
"1","1","A01N  43/40","Germany","Rheinland-Pfalz","Mainz","0101000020E610000081B229577877204032772D211FFC4840","8.23334","49.9697","2008-02-21"
"1","1","A01N  43/40","Germany","Schleswig-Holstein","Appen","0101000020E6100000077C7E18217C23408638D6C56DD44A40","9.74244","53.6596","2008-02-28"
"2","2","A01N  43/40","Germany","Schleswig-Holstein","Grabau","0101000020E6100000CA32C4B12E8E2440ADFA5C6DC5E64A40","10.2777","53.8029","2008-02-28"
"4","4","A01N  43/40","Germany","Schleswig-Holstein","Kiel","0101000020E61000001D386744694F2440986E1283C0324B40","10.1551","54.3965","2008-08-13"
"1","1","A01N  43/40","Germany","Schleswig-Holstein","Norderstedt","0101000020E6100000832F4CA60A0624403EE8D9ACFADC4A40","10.0118","53.7264","2008-02-28"
"1","1","A01N  43/40","Germany","Schleswig-Holstein","Pinneberg","0101000020E6100000C39E76F86B922340FBCBEEC9C3D24A40","9.78598","53.6466","2008-02-28"
"2","2","A01N  43/40","India","Maharashtra","n.a. ( 1612)","0101000020E6100000ED9E3C2CD4765240A1D634EF38853240","73.8567","18.5204","2008-03-03"
"1","1","A01N  43/40","India","Maharashtra","Thane","0101000020E61000003D2CD49AE64152409CC420B072083340","73.0297","19.033","2008-08-14"
"1","1","A01N  43/40","Japan","Aichi","Nagoya","0101000020E61000001283C0CAA11D61406ABC749318944140","136.926","35.157","2008-12-05"
"1","1","A01N  43/40","Japan","Aichi","Toyota","0101000020E6100000AAF1D24D622461400D71AC8BDB884140","137.137","35.0692","2008-02-15"
"1","1","A01N  43/40","Japan","Chiba","Funabashi","0101000020E6100000FA7E6ABC747F6140FE43FAEDEBD84140","139.983","35.6947","2008-12-23"
"1","1","A01N  43/40","Japan","Chiba","Mobara","0101000020E6100000931804560E8961404BC8073D9BB54140","140.283","35.4188","2008-03-04"
"1","1","A01N  43/40","Japan","Chiba","Mobara","0101000020E610000052B81E85EB89614070CE88D2DEB84140","140.31","35.4443","2008-03-04"
"1","1","A01N  43/40","Japan","Ehime","Niihama","0101000020E6100000AAF1D24D62A86040C217265305FB4040","133.262","33.9611","2008-12-05"
"1","1","A01N  43/40","Japan","Fukui","Fukui","0101000020E6100000A4703D0AD7076140F38E537424074240","136.245","36.0558","2008-08-14"
"1","1","A01N  43/40","Japan","Fukui","Fukui","0101000020E6100000A69BC420B0066140273108AC1C0A4240","136.209","36.079","2008-08-14"
"1","1","A01N  43/40","Japan","Fukuoka","Kitakyūshū","0101000020E610000096438B6CE75B60401DC9E53FA4EF4040","130.872","33.8722","2008-06-03"
"1","1","A01N  43/40","Japan","Fukushima","Iwaki","0101000020E6100000355EBA490C966140D49AE61DA7784240","140.689","36.9426","2008-05-08"
"1","1","A01N  43/40","Japan","Gunma","Takasaki","0101000020E6100000D122DBF97E626140029A081B9E264240","139.078","36.3017","2008-09-18"
"1","1","A01N  43/40","Japan","Hiroshima","Ōtake","0101000020E610000025068195438760401D5A643BDF1F4140","132.227","34.249","2008-09-17"
"1","1","A01N  43/40","Japan","Hiroshima","Ōtake","0101000020E610000025068195438760401D5A643BDF1F4140","132.227","34.249","2008-09-19"
"1","1","A01N  43/40","Japan","Hyōgo","Nishinomiya","0101000020E610000048E17A14AEEB6040E78C28ED0D5E4140","135.365","34.7348","2008-04-28"
"1","1","A01N  43/40","Japan","Hyōgo","Takarazuka","0101000020E6100000C1CAA145B6EB6040BF0E9C33A2644140","135.366","34.7862","2008-01-24"
"1","1","A01N  43/40","Japan","Hyōgo","Takarazuka","0101000020E6100000C1CAA145B6EB6040BF0E9C33A2644140","135.366","34.7862","2008-04-10"
"1","1","A01N  43/40","Japan","Hyōgo","Takarazuka","0101000020E6100000C1CAA145B6EB6040BF0E9C33A2644140","135.366","34.7862","2008-04-18"
"1","1","A01N  43/40","Japan","Hyōgo","Takarazuka","0101000020E6100000C1CAA145B6EB6040BF0E9C33A2644140","135.366","34.7862","2008-09-25"
"1","1","A01N  43/40","Japan","Hyōgo","Takarazuka","0101000020E6100000C1CAA145B6EB6040BF0E9C33A2644140","135.366","34.7862","2008-09-26"
"1","1","A01N  43/40","Japan","Hyōgo","Takarazuka","0101000020E6100000C1CAA145B6EB6040BF0E9C33A2644140","135.366","34.7862","2008-11-14"
"1","1","A01N  43/40","Japan","Hyōgo","Takarazuka","0101000020E6100000C1CAA145B6EB6040BF0E9C33A2644140","135.366","34.7862","2008-12-12"
"2","2","A01N  43/40","Japan","Hyōgo","Takarazuka","0101000020E6100000C1CAA145B6EB6040BF0E9C33A2644140","135.366","34.7862","2008-12-24"
"5","5","A01N  43/40","Japan","Hyōgo","Takarazuka","0101000020E6100000C1CAA145B6EB6040BF0E9C33A2644140","135.366","34.7862","2008-12-25"
"1","1","A01N  43/40","Japan","Ibaraki","Hitachinaka","0101000020E6100000986E1283C092614096B20C71AC334240","140.586","36.4037","2008-09-18"
"1","1","A01N  43/40","Japan","Ibaraki","Tsukuba","0101000020E61000002B8716D9CE83614029ED0DBE30094240","140.119","36.0718","2008-07-25"
"1","1","A01N  43/40","Japan","Ibaraki","Tsukuba","0101000020E610000046B6F3FDD4806140E71DA7E8480E4240","140.026","36.1116","2008-03-13"
"1","1","A01N  43/40","Japan","Ibaraki","Tsukuba","0101000020E610000017D9CEF75383614004E78C28ED0D4240","140.104","36.1088","2008-03-14"
"1","1","A01N  43/40","Japan","Kagawa","Kan'onji","0101000020E6100000C74B378941B46040355EBA490C0A4140","133.633","34.0785","2008-11-27"
"1","1","A01N  43/40","Japan","Kanagawa","Atsugi","0101000020E6100000B29DEFA7C66B6140DFE00B93A9B24140","139.368","35.3958","2008-05-02"
"1","1","A01N  43/40","Japan","Kanagawa","Odawara","0101000020E6100000AE47E17A14666140DBF97E6ABCA44140","139.19","35.287","2008-12-09"
"1","1","A01N  43/40","Japan","Kanagawa","Yokohama","0101000020E6100000713D0AD7A374614029ED0DBE30B94140","139.645","35.4468","2008-09-30"
"4","4","A01N  43/40","Japan","Kanagawa","Yokohama","0101000020E610000023DBF97E6A7461401B9E5E29CBB84140","139.638","35.4437","2008-12-23"
"1","1","A01N  43/40","Japan","Miyagi","Sendai","0101000020E6100000F0A7C64B379D61406ABC749318244340","140.913","38.282","2008-09-10"
"1","1","A01N  43/40","Japan","Miyagi","Sendai","0101000020E61000003F355EBA49986140C286A757CA224340","140.759","38.2718","2008-09-10"
"1","1","A01N  43/40","Japan","Osaka","Higashiōsaka","0101000020E61000007F6ABC7493F46040EA95B20C71544140","135.643","34.6597","2008-03-25"
"1","1","A01N  43/40","Japan","Osaka","Moriguchi","0101000020E6100000EE7C3F355EF260404A0C022B875E4140","135.574","34.7385","2008-12-10"
"1","1","A01N  43/40","Japan","Osaka","Osaka","0101000020E6100000CBA145B6F3F1604054742497FF584140","135.561","34.6953","2008-02-27"
"1","1","A01N  43/40","Japan","Osaka","Osaka","0101000020E61000003108AC1C5AF060406688635DDC5E4140","135.511","34.7411","2008-02-27"
"1","1","A01N  43/40","Japan","Osaka","Osaka","0101000020E61000002FDD240681ED60409BE61DA7E8584140","135.422","34.6946","2008-09-29"
"1","1","A01N  43/40","Japan","Osaka","Settsu","0101000020E610000060E5D022DBF160400C022B8716614140","135.558","34.7585","2008-03-10"
"7","7","A01N  43/40","Japan","Osaka","Takatsuki","0101000020E610000039B4C876BEF3604007F01648506C4140","135.617","34.8462","2008-10-24"
"1","1","A01N  43/40","Japan","Saitama","Hanyū","0101000020E6100000C520B072687161404F401361C3134240","139.544","36.1544","2008-08-08"
"1","1","A01N  43/40","Japan","Saitama","Satte","0101000020E61000009EEFA7C64B7761404182E2C7980B4240","139.728","36.0906","2008-05-13"
"1","1","A01N  43/40","Japan","Saitama","Shiraoka","0101000020E6100000E17A14AE47756140DFE00B93A9024240","139.665","36.0208","2008-03-27"
"1","1","A01N  43/40","Japan","Saitama","Shiraoka","0101000020E6100000E17A14AE47756140DFE00B93A9024240","139.665","36.0208","2008-10-08"
"1","1","A01N  43/40","Japan","Shiga","Yasu","0101000020E610000046B6F3FDD4006140713D0AD7A3884140","136.026","35.0675","2008-06-27"
"1","1","A01N  43/40","Japan","Shizuoka","Iwata","0101000020E6100000DD240681953B61402E90A0F831564140","137.862","34.6734","2008-12-05"
"1","1","A01N  43/40","Japan","Shizuoka","Iwata","0101000020E6100000643BDF4F8D3B6140CC5D4BC807554140","137.861","34.6643","2008-12-05"
"1","1","A01N  43/40","Japan","Shizuoka","Makinohara","0101000020E61000007593180456466140174850FC18634140","138.198","34.7742","2008-06-27"
"1","1","A01N  43/40","Japan","Shizuoka","Shizuoka","0101000020E6100000B29DEFA7C6536140C9E53FA4DF8E4140","138.618","35.1162","2008-09-24"
"1","1","A01N  43/40","Japan","Tochigi","Nasukarasuyama","0101000020E6100000AAF1D24D62846140DE718A8EE4524240","140.137","36.6476","2008-05-08"
"1","1","A01N  43/40","Japan","Tochigi","Oyama","0101000020E6100000022B8716D97A614061C3D32B65294240","139.839","36.3234","2008-07-25"
"1","1","A01N  43/40","Japan","Tochigi","Oyama","0101000020E6100000894160E5D07A61405305A3923A294240","139.838","36.3221","2008-07-25"
"1","1","A01N  43/40","Japan","Tochigi","Oyama","0101000020E6100000CBA145B6F37961400E4FAF9465284240","139.811","36.3156","2008-08-08"
"1","1","A01N  43/40","Japan","Tochigi","Oyama","0101000020E610000060E5D022DB796140A835CD3B4E294240","139.808","36.3227","2008-08-08"
"1","1","A01N  43/40","Japan","Tochigi","Oyama","0101000020E6100000E7FBA9F1D27961406519E25817274240","139.807","36.3054","2008-08-08"
"1","1","A01N  43/40","Japan","Tochigi","Oyama","0101000020E610000060E5D022DB7961402B8716D9CE274240","139.808","36.311","2008-07-25"
"1","1","A01N  43/40","Japan","Tochigi","Oyama","0101000020E61000000AD7A3703D7A61403A92CB7F48274240","139.82","36.3069","2008-08-08"
"1","1","A01N  43/40","Japan","Tochigi","Oyama","0101000020E610000004560E2DB27961404BEA043411264240","139.803","36.2974","2008-08-08"
"1","1","A01N  43/40","Japan","Tochigi","Oyama","0101000020E61000005839B4C8767A6140F90FE9B7AF234240","139.827","36.2788","2008-08-08"
"1","1","A01N  43/40","Japan","Tochigi","Shimotsuke","0101000020E6100000EC51B81E857B61400D71AC8BDB304240","139.86","36.3817","2008-08-08"
"1","1","A01N  43/40","Japan","Tochigi","Utsunomiya","0101000020E61000005A643BDF4F7D6140CC7F48BF7D454240","139.916","36.5429","2008-05-13"
"1","1","A01N  43/40","Japan","Tokyo","Chōfu","0101000020E61000005A643BDF4F71614088635DDC46D34140","139.541","35.6506","2008-12-23"
"1","1","A01N  43/40","Japan","Tokyo","Machida","0101000020E6100000FA7E6ABC746F6140448B6CE7FBC14140","139.483","35.5155","2008-03-10"
"1","1","A01N  43/40","Japan","Tokyo","Machida","0101000020E6100000FA7E6ABC746F6140448B6CE7FBC14140","139.483","35.5155","2008-10-23"
"1","1","A01N  43/40","Japan","Tokyo","Tokyo","0101000020E610000083C0CAA145766140228E75711BD54140","139.696","35.6649","2008-12-05"
"1","1","A01N  43/40","Japan","Tokyo","Tokyo","0101000020E6100000A01A2FDD24766140C74B378941D84140","139.692","35.6895","2008-12-23"
"1","1","A01N  43/40","Japan","Tokyo","Tokyo","0101000020E61000008FC2F5285C776140E2E995B20CD94140","139.73","35.6957","2008-09-26"
"1","1","A01N  43/40","Japan","Tokyo","Tokyo","0101000020E61000003108AC1C5A7861403E7958A835D54140","139.761","35.6657","2008-03-04"
"1","1","A01N  43/40","Japan","Tokyo","Tokyo","0101000020E6100000068195438B786140FA7E6ABC74DB4140","139.767","35.7145","2008-12-05"
"2","2","A01N  43/40","Japan","Tokyo","Tokyo","0101000020E61000007F6ABC74937861407AA52C431CDB4140","139.768","35.7118","2008-12-05"
"1","1","A01N  43/40","Japan","Tokyo","Tokyo","0101000020E610000096438B6CE7736140B0726891EDD44140","139.622","35.6635","2008-12-05"
"1","1","A01N  43/40","Japan","Wakayama","Wakayama","0101000020E610000054E3A59BC4E46040DD240681951B4140","135.149","34.2155","2008-12-01"
"1","1","A01N  43/40","Japan","Wakayama","Wakayama","0101000020E610000054E3A59BC4E46040DD240681951B4140","135.149","34.2155","2008-12-11"
"1","1","A01N  43/40","Japan","Yamaguchi","Waki","0101000020E6100000FA7E6ABC748760408BFD65F7E4194140","132.233","34.2023","2008-03-04"
